20210704060857,34.69329833333333,135.78211666666667
,adress,rssi,uuid
0,7f:b4:52:69:b2:a0,-85,null
1,d4:36:39:ba:c1:d3,-82,null
2,d4:36:39:ba:bf:4c,-94,null
3,66:73:0f:8f:cf:ac,-93,null
4,d4:36:39:ba:c1:ad,-94,null
