20210704063912,34.69329166666667,135.78209333333334
,adress,rssi,uuid
0,d4:36:39:ba:bd:b6,-87,null
1,d4:36:39:ba:bf:4c,-89,null
2,d4:36:39:ba:c1:d3,-81,null
