20210704063825,34.69329166666667,135.782095
,adress,rssi,uuid
0,d4:36:39:ba:c1:d3,-83,null
1,d4:36:39:ba:c1:ad,-89,null
2,d4:36:39:ba:bf:4c,-93,null
3,d4:36:39:ba:bd:b6,-89,null
4,30:82:3f:4d:65:74,-100,null
