20210704092208,34.681778333333334,135.84607333333332
,adress,rssi,uuid
0,28:ed:e0:d2:49:fa,-91,null
1,00:a0:50:52:f3:a8,-71,null
2,7a:5e:89:23:18:d2,-94,null
3,4d:92:79:b0:11:52,-92,null
4,68:a0:3e:f3:44:2c,-99,null
5,64:5a:8a:5c:50:d8,-96,null
