20210704062514,34.69329,135.78210666666666
,adress,rssi,uuid
0,d4:36:39:ba:c1:ad,-91,null
1,d4:36:39:ba:bf:4c,-99,null
2,d4:36:39:ba:c1:d3,-91,null
