20210704063535,34.69329166666667,135.78209833333332
,adress,rssi,uuid
0,d4:36:39:ba:bd:b6,-88,null
1,d4:36:39:ba:c1:d3,-82,null
2,d4:36:39:ba:c1:ad,-88,null
3,d4:36:39:ba:bf:4c,-91,null
