20210704063841,34.69329166666667,135.782095
,adress,rssi,uuid
0,d4:36:39:ba:bd:b6,-86,null
1,d4:36:39:ba:c1:d3,-86,null
2,d4:36:39:ba:c1:ad,-92,null
