20210704064524,34.693288333333335,135.78209
,adress,rssi,uuid
0,d4:36:39:ba:c1:d3,-85,null
1,79:fd:b0:59:44:03,-82,null
2,d4:36:39:ba:bf:4c,-95,null
3,d4:36:39:ba:c1:ad,-91,null
4,f3:85:80:87:df:89,-95,null
