20210704084417,34.685051666666666,135.826865
,adress,rssi,uuid
0,39:da:98:74:c4:0c,-70,null
1,00:58:ee:f7:a4:8a,-86,0000fd6f-0000-1000-8000-00805f9b34fb
2,58:5c:34:19:65:c0,-81,null
3,5b:9b:07:fc:f2:fd,-87,null
4,24:e1:e6:58:33:ad,-94,0000fd6f-0000-1000-8000-00805f9b34fb
5,51:b6:98:9c:5f:9d,-91,null
6,4d:c4:65:5b:d5:af,-97,null
7,a2:aa:e5:dc:8b:b0,-78,null
8,6e:dc:05:e9:16:e0,-94,null
9,77:74:11:37:4a:d5,-83,null
10,77:2b:9f:5c:b9:2d,-80,null
11,61:dd:89:e6:84:86,-83,null
12,62:bb:be:3c:f6:e5,-95,null
13,56:d4:59:64:b5:cd,-94,null
14,74:3e:ed:d5:f8:41,-90,null
15,ec:ab:0b:4e:cf:6a,-85,null
16,4b:f3:b1:86:c4:f0,-91,null
17,77:c4:34:b6:1e:9d,-90,null
18,54:f6:1f:65:c7:45,-95,null
19,79:35:05:41:fd:2b,-90,null
20,32:f2:84:02:b6:d6,-92,null
21,53:f0:60:af:4b:53,-94,null
22,69:a1:bd:51:c5:15,-95,null
23,46:8a:4e:f5:83:cf,-97,null
24,71:8f:24:ca:6e:93,-96,null
25,67:05:cb:b1:f6:eb,-92,null
26,57:e3:64:2b:d2:70,-98,null
