20210704054557,34.69002833333333,135.78203333333335
,adress,rssi,uuid
0,40:cb:c0:e2:92:09,-90,null
1,14:40:28:32:90:a8,-92,null
2,e0:cc:f3:73:ca:f5,-86,null
3,de:61:31:80:72:2a,-87,null
4,4b:6b:0d:ec:6e:56,-97,null
5,e6:49:9c:a5:dc:17,-92,null
6,4b:55:59:5b:9f:16,-95,null
7,40:a9:2e:19:74:3f,-87,null
8,0a:2b:49:8a:6e:b9,-94,null
9,58:94:b2:07:d2:19,-93,null
10,d0:c0:bf:53:bd:8c,-91,null
11,01:44:c2:3f:7d:3b,-97,0000fd6f-0000-1000-8000-00805f9b34fb
12,28:56:5a:31:69:aa,-97,null
13,01:1f:3e:3c:49:fe,-97,null
