20210704060928,34.69329666666667,135.78211666666667
,adress,rssi,uuid
0,d4:36:39:ba:c1:ad,-94,null
1,d4:36:39:ba:bd:b6,-93,null
2,f3:85:80:87:df:89,-96,null
3,d4:36:39:ba:bf:4c,-94,null
4,d4:36:39:ba:c1:d3,-82,null
