20201221151004,34.57458,135.71432833333333
,adress,rssi,uuid
0,00:a0:50:2d:33:88,-71,null
1,68:52:1b:fd:45:d9,-53,null
2,1a:a6:ed:b2:56:db,-53,0000fd6f-0000-1000-8000-00805f9b34fb
3,60:f1:89:41:6f:0b,-93,null
4,7e:ca:43:46:f2:98,-93,null
