20201221022641,0.0,0.0
,adress,rssi,uuid
0,df:ba:e2:f3:b3:46,-72,null
1,47:9a:f2:fb:eb:76,-58,null
2,64:02:5b:91:0d:64,-52,null
3,5f:d2:a2:20:e4:38,-52,null
4,65:fe:08:a3:ae:61,-57,null
5,7e:8a:38:5f:f3:ce,-59,null
6,d4:3f:7c:8d:ad:a6,-82,null
7,5b:6d:f4:b2:c4:b0,-75,null
8,df:09:ba:ce:00:ba,-56,null
9,21:6d:99:28:85:57,-48,0000fd6f-0000-1000-8000-00805f9b34fb
10,88:6b:0f:63:33:ab,-66,null
11,6a:2d:36:3d:70:05,-74,null
12,69:7b:3f:20:f8:ac,-81,null
13,f7:8f:ea:a7:a6:39,-63,null
14,88:6b:0f:63:33:95,-79,null
15,7c:b3:8a:43:53:44,-60,null
16,fa:79:f7:b5:20:d2,-76,null
17,d1:a4:0e:60:a5:65,-64,null
18,46:7a:9d:32:1f:79,-80,null
19,c3:c4:1a:b4:40:ee,-88,null
20,f2:24:78:b7:4a:56,-76,null
21,59:8e:a0:49:f8:c2,-55,null
22,cf:50:59:a9:d2:d0,-77,null
23,40:7c:42:c1:6a:ca,-67,null
24,73:e1:7e:d8:34:d2,-59,null
25,ff:85:37:66:30:6e,-63,null
26,f2:20:a4:b3:00:3b,-79,null
27,88:6b:0f:63:34:75,-89,null
28,c6:0b:ac:2b:1d:f4,-78,null
29,f0:ab:54:fd:e1:1a,-82,null
30,c6:25:90:c1:cd:f1,-89,null
31,88:6b:0f:63:33:8f,-93,null
32,62:4a:7d:2d:09:88,-88,null
33,0b:97:15:fd:f7:0e,-55,0000fd6f-0000-1000-8000-00805f9b34fb
34,6f:cd:33:05:7c:ef,-53,null
35,56:40:04:47:10:0c,-80,null
36,df:3e:55:49:ba:10,-74,null
37,fd:c8:2b:f7:c0:2e,-80,null
38,c1:01:bd:74:aa:a6,-74,null
39,f7:ec:70:91:43:ee,-68,null
40,c9:c1:86:67:00:94,-64,null
41,d0:28:0b:50:6b:5a,-86,null
42,e7:24:bf:81:4c:f2,-70,null
43,c5:44:8f:21:6e:0d,-70,null
44,2d:15:da:3a:8b:1d,-93,null
45,d6:7a:f8:51:16:0f,-84,null
46,55:a1:27:ca:e7:87,-69,null
47,f1:b7:b5:53:d7:11,-69,null
48,c3:b0:b3:69:2f:44,-66,null
49,dd:3f:96:b1:d2:a9,-75,null
50,cd:89:cc:de:0d:7d,-87,null
51,de:b2:f0:f9:b8:be,-70,null
52,f5:54:8e:5a:4f:49,-78,null
53,e3:42:8a:1e:7b:d8,-76,null
54,ce:b4:14:4e:6d:36,-77,null
55,d9:51:8a:2a:fc:ab,-66,null
56,28:e2:37:68:7e:af,-56,0000fd6f-0000-1000-8000-00805f9b34fb
57,d0:68:fd:c8:ea:9c,-80,null
58,d9:d7:70:52:27:04,-74,null
59,f8:3c:07:be:2a:27,-74,null
60,60:c6:5c:0f:bc:49,-65,null
61,f0:af:ca:9c:de:4e,-70,null
62,c1:04:d4:af:12:37,-79,null
63,ec:18:b4:fe:ea:ed,-88,null
64,cb:f0:a5:49:07:50,-79,null
65,e0:b3:ba:15:f5:52,-78,null
66,f7:a6:19:98:dc:2b,-77,null
67,cc:f4:53:dd:9f:30,-72,null
68,e2:31:7b:b2:cd:a4,-65,null
69,c9:f0:8d:d3:c6:0a,-68,null
70,d8:86:77:cc:81:a2,-67,null
71,db:cd:08:ad:af:30,-71,null
72,ee:6d:82:a2:14:37,-95,null
73,fe:87:f5:b6:30:f4,-72,null
74,38:56:10:00:64:eb,-67,null
75,cf:71:0f:3a:67:6d,-83,null
76,ea:1b:7e:f1:cb:09,-83,null
77,c0:b8:95:b1:7e:5c,-98,null
78,d7:49:0e:7b:21:56,-69,null
79,e0:76:f9:5d:86:5e,-95,null
80,d9:e9:ea:8d:a8:83,-75,null
81,e6:ef:5e:06:06:89,-84,null
82,fa:7b:68:72:41:36,-71,null
83,c2:60:08:8f:29:82,-76,null
84,fc:c8:ae:43:a2:4b,-74,null
85,c4:00:ac:b1:07:67,-93,null
86,f4:35:2d:62:41:a1,-74,null
87,ec:00:20:fb:c7:db,-68,null
