20201221025914,34.73276333333333,135.73324166666666
,adress,rssi,uuid
0,15:fc:eb:cc:d3:6b,-49,0000fd6f-0000-1000-8000-00805f9b34fb
1,74:34:a2:de:82:d1,-68,null
2,c7:63:6b:d2:ea:2f,-98,null
3,b8:78:26:b3:0a:ad,-99,null
