20201221123325,34.63217,135.76716666666667
,adress,rssi,uuid
0,00:a0:50:11:41:59,-81,null
1,3c:df:9a:14:28:30,-33,0000fd6f-0000-1000-8000-00805f9b34fb
2,74:e4:bb:0f:8f:66,-39,null
3,2d:e4:f4:2a:fd:30,-92,0000fd6f-0000-1000-8000-00805f9b34fb
