20201221145825,34.53886333333333,135.717835
,adress,rssi,uuid
0,00:a0:50:2d:33:88,-71,null
1,69:7f:b9:1a:dd:a5,-89,null
2,68:52:1b:fd:45:d9,-32,null
3,1a:a6:ed:b2:56:db,-32,0000fd6f-0000-1000-8000-00805f9b34fb
4,6a:c5:be:a6:da:f6,-83,null
5,7c:fd:47:56:e4:a8,-79,null
6,2d:ea:ef:0c:bb:79,-97,0000fd6f-0000-1000-8000-00805f9b34fb
7,58:59:68:d2:c2:32,-102,null
