20201221024022,0.0,0.0
,adress,rssi,uuid
0,09:68:82:b7:0d:b1,-54,0000fd6f-0000-1000-8000-00805f9b34fb
1,42:98:b3:09:17:2a,-55,null
2,c7:63:6b:d2:ea:2f,-90,null
