20201221163320,34.61919666666667,135.75883166666668
,adress,rssi,uuid
0,6c:09:1f:6b:43:8c,-33,null
1,00:a0:50:e8:28:a8,-83,null
2,58:a8:57:08:6f:e5,-63,null
3,28:9c:ed:90:4a:82,-39,0000fd6f-0000-1000-8000-00805f9b34fb
