20201221185012,34.691491666666664,135.81043833333334
,adress,rssi,uuid
0,00:a0:50:53:1a:62,-78,null
1,6f:4a:e0:44:9f:05,-55,null
2,7b:00:f0:1d:51:a5,-60,null
3,01:60:25:73:5a:4b,-52,0000fd6f-0000-1000-8000-00805f9b34fb
