20201221024940,34.724898333333336,135.720705
,adress,rssi,uuid
0,27:78:ca:97:0f:f6,-94,null
1,74:34:a2:de:82:d1,-42,null
2,50:32:37:8d:12:eb,-95,null
3,15:fc:eb:cc:d3:6b,-43,0000fd6f-0000-1000-8000-00805f9b34fb
4,59:8e:a0:49:f8:c2,-56,null
5,f0:79:60:1d:40:f3,-55,null
