20201221073533,34.71626833333333,135.76976
,adress,rssi,uuid
0,00:a0:50:52:f3:95,-72,null
1,41:a5:67:f5:65:1a,-54,null
2,5b:af:4f:05:74:2b,-91,null
3,5d:ef:17:26:ce:2a,-49,null
4,10:b6:e2:01:63:9a,-46,0000fd6f-0000-1000-8000-00805f9b34fb
5,1d:57:a3:9b:0d:28,-87,0000fd6f-0000-1000-8000-00805f9b34fb
