20201221102159,34.69179666666667,135.81279833333332
,adress,rssi,uuid
0,04:ee:03:01:41:45,-79,null
1,00:a0:50:53:1a:a7,-72,null
2,76:1d:a1:e4:4b:45,-96,null
3,7c:0b:09:23:1e:93,-94,null
4,79:3e:74:f6:01:78,-89,null
5,7d:a0:97:34:6b:04,-93,null
6,21:ce:68:03:e3:32,-39,0000fd6f-0000-1000-8000-00805f9b34fb
7,25:69:da:61:12:96,-92,null
8,0a:45:71:4e:e8:ba,-94,0000fd6f-0000-1000-8000-00805f9b34fb
9,5d:9d:35:40:48:e7,-81,null
10,6a:7e:6c:ca:a5:e5,-27,null
11,28:71:d0:c8:57:fc,-86,null
12,9a:f1:99:f4:e5:db,-89,null
13,68:0b:03:e9:d1:ca,-86,null
14,28:fa:ad:a6:54:50,-95,null
15,68:64:4b:51:36:6e,-86,null
16,65:7e:79:b5:ec:3a,-95,null
17,63:83:ba:32:f4:f2,-91,null
18,4d:0f:de:7c:3b:b0,-85,null
19,07:fd:ef:aa:97:0a,-91,null
20,2c:6c:9f:6d:ce:9f,-91,null
21,4f:cd:07:08:23:d6,-91,null
22,70:74:36:ec:57:4f,-93,null
23,79:17:0a:7b:03:29,-94,null
24,7b:58:3b:ae:c2:4f,-93,null
25,22:6f:e6:93:1e:84,-94,null
26,18:15:22:33:58:d1,-92,0000fd6f-0000-1000-8000-00805f9b34fb
27,15:b1:64:55:03:8f,-95,null
28,54:eb:c4:ad:36:cd,-95,null
29,64:9f:c2:d1:d7:e3,-95,null
30,7f:42:00:56:34:94,-89,null
31,4f:1c:34:ea:37:11,-93,null
32,39:d8:87:d7:f0:b3,-93,0000fd6f-0000-1000-8000-00805f9b34fb
