20201221081050,34.71156833333333,135.77051666666668
,adress,rssi,uuid
0,00:a0:50:1d:71:20,-75,null
1,09:54:c0:a3:73:5d,-47,0000fd6f-0000-1000-8000-00805f9b34fb
2,5a:81:b3:bf:57:1e,-89,null
3,4c:32:3a:a8:3e:85,-47,null
4,44:0f:4a:58:03:9d,-94,null
5,71:62:eb:b4:37:8d,-78,null
6,74:5f:94:40:64:61,-75,null
7,16:4c:2a:ba:d3:21,-93,0000fd6f-0000-1000-8000-00805f9b34fb
