20201221024313,34.73287,135.73271166666666
,adress,rssi,uuid
0,59:8e:a0:49:f8:c2,-53,null
1,42:98:b3:09:17:2a,-48,null
2,09:68:82:b7:0d:b1,-46,0000fd6f-0000-1000-8000-00805f9b34fb
