,address,rssi,uuid
0,3f:1b:74:4e:a8:bd,-96,0000fd6f-0000-1000-8000-00805f9b34fb
1,98:b6:e9:16:1d:33,-70,
2,2f:16:ad:ba:dc:13,-91,0000fd6f-0000-1000-8000-00805f9b34fb
3,69:cd:11:14:a4:1b,-51,
4,41:f2:c1:08:a7:78,-90,
5,45:cf:38:ff:82:95,-62,
6,5f:e8:96:ae:ae:d5,-89,
7,00:a0:50:c4:24:ee,-76,
8,29:54:96:df:49:56,-59,0000fd6f-0000-1000-8000-00805f9b34fb
9,68:7f:2f:30:b8:fe,-84,0000fd6f-0000-1000-8000-00805f9b34fb
10,d2:ba:16:d8:20:00,-63,
11,4d:71:c0:6d:a2:54,-99,
12,50:bc:59:a3:e5:fa,-95,
13,77:36:ca:41:64:ac,-90,
14,42:7e:1f:29:55:51,-97,
15,64:c4:e3:8d:f0:42,-99,
16,56:45:96:db:84:b3,-99,
17,70:6e:62:ec:2f:15,-90,
