,address,rssi,uuid
0,00:a0:50:c4:24:ee,-66,
1,2c:7f:81:06:7e:8f,-90,0000fd6f-0000-1000-8000-00805f9b34fb
2,05:00:d4:dd:f9:97,-90,
3,44:59:e3:c2:16:05,-95,
4,41:64:66:f3:49:4d,-86,
5,42:0f:b2:95:db:e1,-82,
6,6b:fc:14:9c:c7:c5,-89,
7,7b:bd:a0:e9:66:bd,-95,
8,72:5c:40:e6:83:9b,-54,
9,66:f8:ab:87:2b:7f,-94,
10,54:3b:0c:55:88:e9,-95,
11,10:a8:1c:2c:75:50,-94,
12,13:4b:8a:b9:4a:6a,-93,
13,0e:28:e5:f0:36:4a,-79,0000fd6f-0000-1000-8000-00805f9b34fb
14,2c:41:a1:59:06:98,-89,
15,40:8a:ef:f7:5b:a3,-54,
16,2c:41:a1:58:ee:94,-79,
17,43:e8:50:cc:fd:4d,-79,
18,09:22:92:04:8a:e7,-88,0000fd6f-0000-1000-8000-00805f9b34fb
19,5d:62:07:87:8d:a5,-92,
20,43:e2:ed:d6:7a:8c,-81,0000fd6f-0000-1000-8000-00805f9b34fb
21,4b:c9:0e:5c:78:5b,-91,
22,2b:58:08:82:05:44,-89,
23,60:0c:0f:56:b0:7a,-85,
24,52:a0:83:6c:17:ca,-95,
25,59:e2:35:5f:b7:1f,-89,
26,7a:74:6d:69:61:23,-97,
27,0c:96:e6:58:ee:72,-97,
28,2c:96:e2:80:5f:ba,-96,0000fd6f-0000-1000-8000-00805f9b34fb
29,5c:60:c7:df:73:e7,-96,
30,28:60:cf:26:9b:3b,-86,0000fd6f-0000-1000-8000-00805f9b34fb
31,5c:80:18:93:6e:a5,-95,
32,4d:d8:05:a8:b9:83,-89,
33,52:cd:ef:1e:c0:0b,-85,
34,45:57:08:17:8b:a1,-92,
35,22:15:21:f2:46:30,-96,0000fd6f-0000-1000-8000-00805f9b34fb
36,5c:90:7c:d3:f3:cb,-95,
37,20:c7:17:ba:12:a2,-96,
38,66:fb:4d:fe:3f:2d,-93,
39,5c:a9:9f:44:f6:cb,-96,
40,50:32:37:d0:11:40,-92,
41,2f:f7:37:0e:98:0f,-94,
42,38:33:d8:43:98:43,-92,0000fd6f-0000-1000-8000-00805f9b34fb
43,09:90:31:df:c2:19,-98,0000fd6f-0000-1000-8000-00805f9b34fb
44,3a:dc:12:59:35:9f,-95,
45,74:d7:ca:e4:c8:7a,-97,
46,0c:ab:61:93:d7:b6,-83,0000fd6f-0000-1000-8000-00805f9b34fb
47,4e:17:e2:f2:3b:7c,-88,
48,4b:14:c7:f7:bb:31,-85,
