,address,rssi,uuid
0,00:a0:50:c4:24:ee,-68,
1,72:41:bd:ea:00:67,-58,
2,79:03:a7:0e:a7:92,-80,
3,49:36:cb:36:e5:4f,-95,
4,67:a7:4b:72:4d:92,-79,0000fd6f-0000-1000-8000-00805f9b34fb
5,7d:72:40:65:b2:ec,-87,
6,60:38:c0:f3:d6:81,-86,
7,39:9b:50:10:81:30,-49,0000fd6f-0000-1000-8000-00805f9b34fb
8,7d:c7:a8:20:44:5f,-96,
9,4f:ae:99:3e:26:e6,-88,
10,6c:68:9d:fe:2b:68,-96,
11,f3:85:80:87:df:89,-95,
12,77:03:86:5b:3e:54,-96,
13,53:26:b2:16:b1:67,-91,
14,0f:38:4e:77:cb:1f,-83,0000fd6f-0000-1000-8000-00805f9b34fb
15,72:ee:20:2f:62:60,-91,
16,54:e3:d8:8c:60:69,-95,
17,d6:f2:ad:fd:7c:c2,-91,
18,6d:74:c3:75:3f:45,-94,
19,6c:13:d8:6d:45:98,-86,
20,3c:a2:39:62:87:1f,-94,0000fd6f-0000-1000-8000-00805f9b34fb
21,d4:36:39:ba:bd:b6,-94,
22,48:9a:3e:9e:bc:67,-95,
