,address,rssi,uuid
0,02:8d:18:e8:50:97,-89,0000fd6f-0000-1000-8000-00805f9b34fb
1,72:ca:0b:f2:07:1a,-92,
2,00:a0:50:c4:24:ee,-71,
3,61:d2:17:58:07:e0,-95,
4,98:b6:e9:16:1d:33,-71,
5,69:cd:11:14:a4:1b,-54,
6,45:cf:38:ff:82:95,-64,
7,5a:a2:ba:14:d1:09,-95,
8,3f:1b:74:4e:a8:bd,-91,0000fd6f-0000-1000-8000-00805f9b34fb
9,4d:ec:8d:ec:28:60,-94,
10,29:54:96:df:49:56,-61,0000fd6f-0000-1000-8000-00805f9b34fb
11,5a:1d:7f:4e:bd:0b,-77,
12,3a:60:2c:eb:71:bb,-94,0000fd6f-0000-1000-8000-00805f9b34fb
13,60:7c:cb:03:82:0d,-85,0000fd6f-0000-1000-8000-00805f9b34fb
14,64:97:70:5f:70:82,-90,
15,6e:eb:d2:17:a2:31,-89,
16,27:f5:1f:09:8a:91,-98,
17,16:2c:14:5b:db:39,-92,0000fd6f-0000-1000-8000-00805f9b34fb
18,71:6f:16:3e:a4:ff,-93,
19,30:75:8f:87:36:45,-87,0000fd6f-0000-1000-8000-00805f9b34fb
20,73:94:3b:00:bc:66,-95,
21,42:7e:1f:29:55:51,-93,
22,5f:e8:96:ae:ae:d5,-62,
23,77:36:ca:41:64:ac,-99,
24,47:cd:1a:c0:40:30,-99,
25,b0:c0:90:d7:44:74,-97,
26,2c:e9:0c:bb:ee:ec,-91,0000fd6f-0000-1000-8000-00805f9b34fb
27,02:02:f8:80:a7:5d,-95,0000fd6f-0000-1000-8000-00805f9b34fb
28,3a:4d:7d:6e:5e:81,-88,0000fd6f-0000-1000-8000-00805f9b34fb
29,50:bc:59:a3:e5:fa,-80,
30,03:3f:98:a9:06:81,-92,0000fd6f-0000-1000-8000-00805f9b34fb
31,d2:ba:16:d8:20:00,-71,
