20210701095518,0.0,0.0
,adress,rssi,uuid
0,00:a0:50:c4:24:ee,-79,null
1,68:8e:16:b0:db:35,-85,null
2,7d:a7:03:3d:34:b8,-97,null
3,76:cd:7e:48:35:da,-95,null
