20210701102338,34.681725,135.84618333333333
,adress,rssi,uuid
0,28:ed:e0:d2:49:fa,-80,null
1,77:03:e1:61:9f:33,-87,null
2,00:a0:50:c4:24:ee,-65,null
3,00:a0:50:1d:71:1b,-95,null
4,78:9c:89:de:b6:68,-90,null
5,10:98:c3:e7:ed:a5,-97,null
