20210701115405,34.68177,135.846205
,adress,rssi,uuid
0,28:ed:e0:d2:49:fa,-80,null
1,00:a0:50:1d:4a:d6,-93,null
2,00:a0:50:c4:24:ee,-74,null
3,6b:5a:8c:70:ac:c3,-95,null
