20210701102614,34.68172833333333,135.84619166666667
,adress,rssi,uuid
0,28:ed:e0:d2:49:fa,-81,null
1,00:a0:50:c4:24:ee,-57,null
2,00:a0:50:1d:71:1b,-96,null
3,00:a0:50:10:61:e6,-92,null
4,77:03:e1:61:9f:33,-91,null
5,78:9c:89:de:b6:68,-90,null
