20210701132717,34.683385,135.84190166666667
,adress,rssi,uuid
0,00:a0:50:c4:24:ee,-68,null
1,31:24:f2:5b:28:8f,-95,0000fd6f-0000-1000-8000-00805f9b34fb
2,4f:b8:0e:ad:c8:bc,-92,null
