20210701134353,34.68429166666667,135.804385
,adress,rssi,uuid
0,00:a0:50:c4:24:ee,-62,null
1,71:10:b3:e2:c4:9a,-82,null
2,4b:54:5b:27:f7:16,-85,null
3,7a:7c:ea:f7:1b:26,-93,null
4,5b:dc:45:9b:2c:44,-88,null
5,d4:9d:c0:7c:e6:a9,-89,null
6,d4:9d:c0:7d:09:95,-88,null
7,3e:04:50:4b:d2:a9,-91,null
8,d4:9d:c0:7d:22:d5,-79,null
9,42:6c:0e:fd:66:78,-84,null
10,d4:9d:c0:7d:31:df,-86,null
11,45:b8:5f:05:0e:76,-48,null
12,0b:d5:58:aa:26:ab,-90,null
13,02:ca:aa:ac:e2:d0,-92,null
14,00:c3:f4:70:96:c9,-98,null
15,0f:40:7d:7f:6b:2e,-96,null
16,48:17:13:03:ea:ea,-81,null
17,53:03:c5:94:fd:e5,-79,null
18,d4:9d:c0:7d:20:e7,-97,null
19,28:da:39:0c:7a:6b,-92,null
20,68:6a:e4:34:89:d3,-94,null
21,24:14:85:a4:0b:85,-90,0000fd6f-0000-1000-8000-00805f9b34fb
22,60:fb:52:88:9e:5a,-88,null
23,d4:9d:c0:7d:08:71,-86,null
24,00:c3:f4:82:dc:8c,-92,null
25,60:eb:5a:8a:89:0b,-95,null
26,d4:9d:c0:7d:31:8d,-91,null
27,d4:9d:c0:7d:09:21,-93,null
28,2f:2c:e9:4b:1e:0e,-94,null
29,d4:9d:c0:7d:1f:5f,-84,null
30,d4:9d:c0:7d:31:b9,-82,null
31,59:b8:a8:16:23:b2,-83,null
32,1b:48:0a:91:b2:86,-90,null
33,d4:9d:c0:7d:31:b7,-84,null
34,16:3b:84:f0:db:32,-92,null
35,0e:57:1d:a2:e2:fc,-87,null
36,00:c3:f4:70:96:a3,-87,null
37,4a:b2:0e:78:5d:df,-89,null
38,7d:36:4d:01:af:e9,-94,null
39,67:5f:dd:18:a8:c4,-95,null
40,d4:9d:c0:7d:0c:b7,-90,null
41,d4:9d:c0:7d:11:91,-82,null
42,d4:9d:c0:7d:31:a3,-94,null
43,27:a6:94:82:3e:e6,-97,null
44,00:c3:f4:82:db:be,-87,null
45,38:29:fc:69:48:88,-91,null
46,36:08:f3:0b:2b:39,-95,null
47,d4:9d:c0:7b:d2:0b,-96,null
48,13:b3:f5:84:18:1b,-96,null
49,06:f1:64:eb:ff:ab,-92,null
50,00:c3:f4:70:92:a1,-96,null
51,24:49:84:59:81:54,-93,null
52,50:87:61:23:d4:46,-97,null
53,21:23:cf:93:7a:55,-92,null
54,6f:64:54:f3:2d:ce,-91,null
55,d4:9d:c0:7c:ff:05,-97,null
56,62:92:1c:b4:4d:fa,-79,null
57,0a:8f:05:e8:63:66,-97,null
58,10:e3:5a:72:7c:32,-96,null
59,b8:bc:5b:eb:28:45,-96,null
60,d4:9d:c0:7c:fc:d1,-90,null
61,d4:9d:c0:7c:d5:cb,-93,null
62,3b:ca:4b:44:5d:6b,-92,null
63,28:11:a5:d1:2c:3a,-94,null
64,53:fe:55:20:c0:c3,-100,null
65,3b:37:f7:84:3b:c2,-94,null
66,d4:9d:c0:7d:31:c7,-95,null
67,68:f9:d1:b0:ea:1e,-88,null
68,6a:02:e6:91:3a:5e,-89,null
69,26:fa:2d:7f:ef:39,-83,0000fd6f-0000-1000-8000-00805f9b34fb
70,d4:9d:c0:7d:30:8d,-95,null
71,55:36:85:82:03:c1,-94,null
72,24:e6:1c:00:4b:4f,-97,null
73,f4:4e:fd:85:4a:3b,-87,null
74,43:87:85:87:93:1e,-91,null
75,b8:bc:5b:eb:29:95,-93,null
76,00:c3:f4:70:92:d5,-96,null
