20210701115742,34.683485,135.84087
,adress,rssi,uuid
0,00:a0:50:c4:24:ee,-65,null
1,06:f1:85:43:40:c2,-97,0000fd6f-0000-1000-8000-00805f9b34fb
2,32:43:96:52:d7:21,-93,0000fd6f-0000-1000-8000-00805f9b34fb
