20210701115421,34.68177,135.846205
,adress,rssi,uuid
0,00:a0:50:c4:24:ee,-71,null
1,28:ed:e0:d2:49:fa,-89,null
2,00:a0:50:1d:4a:d6,-94,null
3,6b:5a:8c:70:ac:c3,-98,null
