20210701115248,34.68163666666667,135.84617333333333
,adress,rssi,uuid
0,00:a0:50:c4:24:ee,-66,null
1,28:ed:e0:d2:49:fa,-80,null
2,6b:5a:8c:70:ac:c3,-97,null
3,72:00:bb:15:57:14,-91,null
4,3d:f9:99:a3:cb:89,-91,0000fd6f-0000-1000-8000-00805f9b34fb
5,00:a0:50:1d:4a:d6,-92,null
