20210701154302,34.69276,135.78221666666667
,adress,rssi,uuid
0,00:a0:50:c4:24:ee,-67,null
1,a4:c1:c0:00:06:ae,-90,null
2,75:af:43:cd:8e:ce,-83,null
3,56:34:15:0d:f6:32,-82,null
4,0b:62:42:92:65:28,-76,0000fd6f-0000-1000-8000-00805f9b34fb
5,71:41:5d:a7:f0:62,-63,null
6,0c:6e:36:56:63:a7,-95,0000fd6f-0000-1000-8000-00805f9b34fb
7,75:7d:24:83:54:5f,-97,null
8,6a:c9:8a:15:72:cc,-94,null
9,77:07:b1:2d:37:00,-69,null
10,6f:07:d7:68:23:b5,-95,null
11,5d:4e:18:4d:5e:dd,-80,null
12,a4:c1:c3:00:05:79,-96,null
13,7e:27:86:36:a3:90,-82,null
14,f3:85:80:87:df:89,-97,null
15,3e:dd:a5:81:73:67,-88,null
16,2e:88:27:93:0a:5e,-94,null
17,10:b9:ca:ba:f6:7f,-93,0000fd6f-0000-1000-8000-00805f9b34fb
18,4c:87:5d:22:08:98,-96,null
19,a4:c1:b6:00:05:ae,-91,null
20,4c:d6:5f:74:4e:b1,-86,null
21,4d:9f:87:3e:3b:bf,-85,null
22,a4:c1:c0:00:06:9f,-93,null
23,d8:7e:15:ec:90:44,-96,null
24,a4:c1:d2:00:06:93,-96,null
25,70:6b:c2:17:5d:3e,-89,null
26,73:b9:7d:db:33:c0,-95,null
27,a4:c1:e1:00:05:6a,-90,null
28,66:bc:44:81:15:0a,-95,null
29,75:cd:c1:a6:eb:a1,-98,null
