20210701115013,34.682943333333334,135.84401166666666
,adress,rssi,uuid
0,00:a0:50:c4:24:ee,-65,null
1,50:10:f7:d7:90:59,-63,null
2,5a:f1:0c:de:de:ca,-91,null
