20210701102150,34.68325,135.84578833333333
,adress,rssi,uuid
0,00:a0:50:c4:24:ee,-62,null
1,4d:85:95:8c:d3:6b,-94,null
2,28:ed:e0:d2:49:fa,-94,null
3,4c:64:9d:74:69:0d,-98,null
