20210701094902,0.0,0.0
,adress,rssi,uuid
0,00:a0:50:c4:24:ee,-70,null
1,45:71:16:f7:e4:51,-82,null
2,43:d2:18:74:d6:f0,-90,null
3,3b:0a:2e:7c:3f:8e,-96,0000fd6f-0000-1000-8000-00805f9b34fb
