20210701161747,34.68498666666667,135.838965
,adress,rssi,uuid
0,00:a0:50:c4:24:ee,-66,null
1,48:2c:3c:6c:24:6f,-51,null
2,51:a2:eb:08:f4:a9,-96,null
3,5a:34:59:c3:00:c9,-63,null
4,0f:56:45:e6:6d:a0,-97,0000fd6f-0000-1000-8000-00805f9b34fb
5,6f:77:5e:4e:01:f9,-91,null
