20210701114141,34.68439333333333,135.83575833333333
,adress,rssi,uuid
0,00:a0:50:c4:24:ee,-63,null
1,5a:e4:51:21:80:07,-61,null
2,49:7f:4f:08:84:2b,-90,null
3,f6:b7:a9:eb:f9:da,-91,null
