20210701115436,34.681745,135.84624833333334
,adress,rssi,uuid
0,00:a0:50:1d:4a:d6,-93,null
1,00:a0:50:c4:24:ee,-68,null
2,28:ed:e0:d2:49:fa,-81,null
3,6b:5a:8c:70:ac:c3,-96,null
