20210701162226,34.681755,135.84619166666667
,adress,rssi,uuid
0,28:ed:e0:d2:49:fa,-84,null
1,00:a0:50:c4:24:ee,-67,null
2,43:84:06:e3:7c:e2,-82,null
3,48:2c:3c:6c:24:6f,-57,null
4,68:22:ac:a4:f8:b7,-97,null
5,6d:b7:ed:33:cf:35,-91,null
6,4c:a5:ee:a5:37:fd,-86,null
7,10:98:c3:e7:ed:a5,-97,null
