20210701161629,34.685093333333334,135.83938333333333
,adress,rssi,uuid
0,00:a0:50:c4:24:ee,-67,null
1,48:2c:3c:6c:24:6f,-67,null
2,5a:34:59:c3:00:c9,-70,null
3,51:a2:eb:08:f4:a9,-96,null
4,0f:56:45:e6:6d:a0,-76,0000fd6f-0000-1000-8000-00805f9b34fb
5,01:9b:28:13:7f:7b,-93,null
