20210701102645,34.68185,135.84608333333333
,adress,rssi,uuid
0,00:a0:50:c4:24:ee,-69,null
1,28:ed:e0:d2:49:fa,-90,null
2,7c:17:c3:30:d2:d6,-92,null
3,78:9c:89:de:b6:68,-94,null
