20210701155209,34.685545,135.79249166666668
,adress,rssi,uuid
0,00:a0:50:c4:24:ee,-67,null
1,40:0a:85:d2:76:2d,-92,null
2,55:dd:be:97:84:5b,-51,null
3,60:25:c3:2d:61:84,-59,null
4,06:0d:60:cf:86:d3,-66,0000fd6f-0000-1000-8000-00805f9b34fb
5,a0:c9:a0:22:b9:42,-96,null
6,42:6f:e6:a3:a6:21,-97,null
7,18:73:65:5a:3a:d9,-97,0000fd6f-0000-1000-8000-00805f9b34fb
