20201221105005,34.683483333333335,135.84117
,adress,rssi,uuid
0,00:a0:50:52:f3:a8,-68,null
1,0a:60:1a:9b:c6:5a,-41,0000fd6f-0000-1000-8000-00805f9b34fb
2,5d:73:e8:9f:cc:b4,-39,null
3,6c:3d:37:9c:12:f6,-43,null
