20201221105719,34.683413333333334,135.84185
,adress,rssi,uuid
0,00:a0:50:52:f3:a8,-63,null
1,0a:60:1a:9b:c6:5a,-56,0000fd6f-0000-1000-8000-00805f9b34fb
2,5d:73:e8:9f:cc:b4,-46,null
3,da:20:50:78:75:04,-45,null
4,6c:3d:37:9c:12:f6,-45,null
