20201221141746,34.68447,135.82702166666667
,adress,rssi,uuid
0,0c:7f:bb:d5:73:7e,-91,0000fd6f-0000-1000-8000-00805f9b34fb
1,00:a0:50:53:32:5a,-76,null
2,78:94:5d:5f:a8:33,-90,null
3,73:45:47:16:dc:8b,-85,null
4,22:af:89:05:d1:b8,-67,null
5,67:86:4e:39:63:1d,-60,null
6,4b:f3:e4:1e:31:15,-52,null
7,00:a0:50:53:46:aa,-89,null
8,36:01:ec:f0:30:7e,-88,0000fd6f-0000-1000-8000-00805f9b34fb
9,60:af:6c:f8:33:5e,-56,null
10,4a:c7:12:50:8e:09,-59,null
11,21:c2:e2:59:06:2f,-67,0000fd6f-0000-1000-8000-00805f9b34fb
12,0c:fd:7d:2f:df:cb,-58,0000fd6f-0000-1000-8000-00805f9b34fb
13,4a:45:eb:7a:9b:05,-73,null
14,79:8d:f0:88:58:6a,-91,null
15,6f:fe:af:53:0d:b2,-46,null
16,f5:39:21:c7:3b:06,-46,null
17,47:53:36:d8:7c:79,-86,null
18,00:a0:50:11:43:27,-85,null
19,68:3d:09:da:13:9d,-93,null
20,7e:e4:69:34:07:00,-67,0000fd6f-0000-1000-8000-00805f9b34fb
21,0e:ec:08:80:90:fe,-67,0000fd6f-0000-1000-8000-00805f9b34fb
22,49:d5:6c:9a:f4:51,-66,null
23,6f:c0:f6:9c:76:0d,-68,null
24,45:25:59:7a:a1:e4,-73,null
25,60:15:20:b8:79:a7,-93,null
26,55:7e:ce:78:73:b6,-95,null
27,49:2f:35:c3:b2:5f,-93,null
28,67:24:ce:0e:cc:58,-96,null
29,4d:e2:89:f8:03:2c,-91,null
30,70:31:f9:d8:ca:b6,-93,0000fd6f-0000-1000-8000-00805f9b34fb
31,64:a6:41:92:3f:95,-93,null
