20201221080623,34.683393333333335,135.83985166666668
,adress,rssi,uuid
0,00:a0:50:53:1a:d2,-80,null
1,70:85:58:f2:50:b1,-64,null
2,75:02:2d:8e:43:bc,-86,null
3,07:a0:77:05:36:d2,-75,0000fd6f-0000-1000-8000-00805f9b34fb
4,4c:3f:b4:82:13:03,-73,null
5,65:2a:3a:de:3a:85,-63,null
6,23:f9:26:27:07:38,-60,0000fd6f-0000-1000-8000-00805f9b34fb
7,47:8d:f7:42:2c:ea,-50,null
8,51:ee:17:8d:6c:1f,-72,null
9,13:bf:96:be:38:7d,-49,0000fd6f-0000-1000-8000-00805f9b34fb
10,6e:36:07:33:6b:92,-66,null
11,59:82:61:d1:10:ea,-51,null
12,48:4f:0b:2d:33:ad,-46,null
13,6a:77:32:52:7d:c0,-36,null
14,43:51:84:1d:73:c6,-72,null
15,71:96:c3:09:5f:76,-73,null
16,5b:5e:45:f8:3a:2c,-58,null
17,40:ce:0e:0a:71:94,-65,null
18,59:38:46:f7:5a:28,-67,null
19,6d:74:39:29:e2:52,-71,null
20,d9:b7:0d:8a:1d:fb,-67,null
21,e0:a8:97:db:c2:10,-91,null
22,fc:3f:ca:5f:aa:2d,-36,null
23,4e:37:57:4b:4b:b4,-85,null
24,21:3c:e0:a2:15:92,-76,0000fd6f-0000-1000-8000-00805f9b34fb
25,f5:8e:dc:61:ea:6b,-85,null
