20201221125102,34.67545833333333,135.82155666666668
,adress,rssi,uuid
0,66:10:dd:64:e7:95,-91,null
1,60:d5:92:63:9d:12,-55,null
2,5f:d6:a9:1b:30:7f,-64,null
3,7e:d8:03:59:42:95,-67,null
4,01:2f:52:3c:f9:ae,-71,0000fd6f-0000-1000-8000-00805f9b34fb
5,00:a0:50:53:1a:d2,-86,null
6,70:2f:54:ef:e4:be,-50,null
7,76:70:21:fa:83:35,-75,null
8,05:b4:d4:9f:2f:84,-59,0000fd6f-0000-1000-8000-00805f9b34fb
9,68:fa:a5:9a:36:72,-72,null
10,51:5f:80:98:a1:fe,-66,null
11,68:18:00:e4:4a:af,-59,null
12,58:a6:9a:77:cf:5b,-26,null
13,d2:ed:05:82:f2:dc,-34,null
14,60:7b:1d:30:9a:5d,-80,null
15,fb:db:89:ed:90:3c,-89,null
