20201221142854,34.673915,135.83692
,adress,rssi,uuid
0,00:a0:50:53:32:5a,-83,null
1,3b:82:02:59:19:4c,-96,0000fd6f-0000-1000-8000-00805f9b34fb
2,6f:fe:af:53:0d:b2,-34,null
3,00:ec:83:4f:b7:e0,-75,0000fd6f-0000-1000-8000-00805f9b34fb
4,7d:74:99:87:b5:d5,-72,null
5,ca:b8:ba:a2:42:92,-37,null
6,5b:d2:dc:eb:47:f6,-96,0000fd6f-0000-1000-8000-00805f9b34fb
