20201221145720,34.67389166666667,135.83776833333334
,adress,rssi,uuid
0,25:77:ca:ad:b6:1b,-73,0000fd6f-0000-1000-8000-00805f9b34fb
1,00:a0:50:53:32:5a,-79,null
2,4e:6c:62:0e:90:96,-63,null
3,59:78:23:64:01:a5,-74,null
4,5b:4f:93:53:70:4e,-61,null
5,1a:9f:49:3f:26:dc,-94,0000fd6f-0000-1000-8000-00805f9b34fb
6,ea:18:fd:92:f2:24,-60,null
