,address,rssi,uuid
0,00:a0:50:53:37:2b,-63,
1,f7:04:68:94:99:af,-72,
2,11:9e:7c:c6:37:3b,-85,0000fd6f-0000-1000-8000-00805f9b34fb
3,78:0c:b4:fb:ea:32,-68,
4,1e:b7:7d:d8:25:97,-62,0000fd6f-0000-1000-8000-00805f9b34fb
5,7b:bc:b3:42:1f:2b,-88,
6,6e:e8:bd:57:ac:e3,-89,
7,47:e5:c6:99:67:67,-95,
8,04:52:c7:f9:fb:3f,-83,
9,5c:e4:19:fc:eb:65,-90,
10,79:98:09:50:e0:f4,-98,
11,62:22:2a:f9:93:55,-97,
12,55:57:85:e6:c0:29,-99,
13,16:d7:0f:86:68:42,-96,0000fd6f-0000-1000-8000-00805f9b34fb
14,7e:02:21:ec:e9:02,-88,
15,6e:26:90:17:f1:02,-92,
16,5a:8f:76:7b:3c:02,-88,
17,04:34:39:7f:16:5e,-88,0000fd6f-0000-1000-8000-00805f9b34fb
18,70:4e:7f:e9:7d:4d,-91,
19,53:c5:40:af:28:21,-93,
20,73:08:66:c9:6c:2d,-93,
